ObjectID,Classification,Park,City,Surface_Type,Width_ft,Summer_Use,Winter_Use,Plowed,Trail_Name,Length_ft
29523,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,1518.34
29524,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,2073.16
29525,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,2246.18
29526,PT,Hyland,Bloomington,Mowed,8.0,"Unpaved Hike, Dog (On-Leash)",,False,Muskrat Trail,98.03
29527,PT,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,193.6
29528,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,994.24
29530,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,106.08
29532,PT,Hyland,Bloomington,Bituminous,0.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,61.3
29533,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,304.92
29534,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,294.29
29535,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,254.05
29536,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,955.57
29537,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,161.97
29539,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,43.25
29540,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,617.04
29541,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,264.11
29542,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,104.79
29543,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,67.36
29545,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,2483.11
29546,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,2370.09
29548,PT,Hyland,Bloomington,Gravel,0.0,"Unpaved Hike, Dog (On-Leash)",,False,,336.29
29549,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,185.73
29551,PT,Hyland,Bloomington,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,222.6
29554,PT,Hyland,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,29.31
29555,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,55.6
29556,PT,Hyland,Bloomington,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,42.31
29557,PT,Hyland,Bloomington,Gravel,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,17.03
29558,PT,Hyland,Bloomington,Crosswalk,0.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,24.33
29559,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,151.27
29560,PT,Hyland,Bloomington,Dirt/Minimum Maintenance,8.0,"Unpaved Hike, Dog (On-Leash)",,False,,808.07
29561,PT,Hyland,Bloomington,Mowed,8.0,"Unpaved Hike, Dog (On-Leash)",,False,,785.51
29562,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,952.25
29563,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,1485.63
29564,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,103.33
29565,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,160.18
29566,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,102.6
29567,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,47.63
29568,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,712.18
29569,PT,Hyland,Bloomington,Dirt/Minimum Maintenance,8.0,"Unpaved Hike, Dog (On-Leash)",,False,,2292.62
29573,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,86.0
29574,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,349.94
29575,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,59.68
29577,PT,Hyland,Bloomington,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Snowshoe, Dog (On-Leash)",False,,14.15
29578,PT,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,392.33
29580,PT,Hyland,Bloomington,Mowed,25.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,1368.54
29581,PT,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,1185.23
29583,PT,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,979.39
29584,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,1066.36
29585,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,2097.51
29586,PT,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,955.37
29588,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,96.96
29589,PT,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,144.06
29590,PT,Hyland,Bloomington,Mowed,15.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,472.8
29592,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,1008.45
29593,PT,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,884.45
29596,PT,Hyland,Bloomington,Concrete,12.0,"Paved Hike, Bike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,100.5
29598,PT,Hyland,Bloomington,Woodchip,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,821.1
29601,PT,Hyland,Bloomington,Snow Only,10.0,"Paved Hike, Bike, Dog (On-Leash)",Cross-country Skate/Classic,False,,384.47
29602,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,181.1
29603,PT,Hyland,Bloomington,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,187.46
29604,PT,Hyland,Bloomington,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,138.78
29605,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,132.51
29606,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,364.12
29607,PT,Hyland,Bloomington,Mowed,12.0,,Cross-country Skate/Classic,False,,186.82
29608,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,208.0
29609,PT,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,356.36
29610,PT,Hyland,Bloomington,Mowed,15.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit, Snowmaking",False,,250.59
29611,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)","Cross-country Skate/Classic, Lit",False,Lake Trail,267.57
29612,PT,Hyland,Bloomington,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,39.78
29613,PT,Hyland,Bloomington,Snow Only,12.0,,"Cross-country Skate/Classic, Lit",False,Lake Trail,235.05
29834,PT,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,1494.24
29835,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,775.25
29836,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,417.91
29837,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,510.68
29838,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,94.42
29839,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,79.98
29840,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,123.71
29841,PT,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,202.42
29842,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,214.42
29843,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,141.75
29844,PT,Murphy-Hanrehan,Credit River Twp.,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,237.07
29845,PT,Baker,Medina,Snow Only,,"Unpaved Hike, Dog (On-Leash)",Snowmobile,False,,167.65
30250,RT,Crow-Hassan,Hanover,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Lake Independence Regional Trail,595.56
30262,PT,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,118.17
30263,PT,Carver,Laketown Twp.,Gravel,12.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,195.66
30267,PT,Murphy-Hanrehan,Burnsville,Snow Only,14.0,"Unpaved Hike, Dog (On-Leash)",Bypass,False,,838.62
30668,PT,Murphy-Hanrehan,Burnsville,Mowed,14.0,"Unpaved Hike, Dog (On-Leash)",Bypass,False,,669.93
30670,RT,Not In Park,Plymouth,Bituminous,,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Medicine Lake Regional Trail,2520.85
31482,PT,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,80.69
31483,PT,Cleary,Credit River Twp.,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,88.97
31882,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,55.44
31883,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,37.57
31884,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,148.4
31885,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,394.88
31892,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,62.4
31893,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,100.37
31894,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,104.11
31914,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,133.94
31916,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,74.22
31917,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,73.81
31918,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,381.16
31924,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,245.45
31926,PT,Cedar Lake Farm,Helena Twp.,Bituminous,12.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,71.5
31927,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,143.84
31930,PT,Cedar Lake Farm,Helena Twp.,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,142.79
31931,PT,Cedar Lake Farm,Helena Twp.,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,91.89
31935,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,168.97
31940,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,155.71
31941,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,212.37
31943,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,149.15
31946,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,85.37
31948,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,107.53
31950,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,26.43
31955,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,163.73
31959,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,111.86
31960,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,210.53
31961,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,91.36
31963,PT,Cedar Lake Farm,Helena Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,206.42
31966,PT,Murphy-Hanrehan,Savage,Gravel,2.0,"Hike, Mtn Bike: Most Difficult","Hike, Mtn Bike: Most Difficult",False,,946.66
31974,PT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,359.97
31975,PT,Not In Park,Maple Grove,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,252.08
31976,PT,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,147.02
31977,PT,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,75.61
31978,PT,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,66.35
31980,PT,Murphy-Hanrehan,Savage,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Hike, Dog (On-Leash)",False,,272.26
31986,PT,Sochacki,Golden Valley,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,1882.87
31990,PT,Sochacki,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,2426.21
31991,PT,Hyland,Bloomington,Mowed,12.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,873.67
31994,PT,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,247.7
31995,PT,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,29.92
31996,PT,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,29.53
31997,PT,Lake Minnetonka,Minnetrista,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,25.75
31999,PT,Carver,Laketown Twp.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)",,False,,28.72
32000,PT,Sochacki,Robbinsdale,Bituminous,8.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,100.98
32002,PT,Bryant,Eden Prairie,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,,146.1
32003,RT,Mississippi Gateway,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,263.57
32004,RT,Not In Park,Brooklyn Park,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,West Mississippi River Regional Trail,266.37
32006,PT,Hyland,Bloomington,Mowed,12.0,"Unpaved Hike, Dog (On-Leash)",,False,,46.56
32014,PT,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,4891.97
32018,PT,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,7534.96
32021,PT,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,,716.59
32025,PT,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,,512.5
32049,PT,Elm Creek,Champlin,Boardwalk,2.0,"Hike, Mtn Bike: Easy","Hike, Mtn Bike: Easy",False,,54.3
32391,PT,Hyland,Bloomington,Mowed,25.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,1097.13
32392,PT,Hyland,Bloomington,Mowed,15.0,,"Cross-country Skate/Classic, Lit, Snowmaking",False,,555.53
32399,PT,Elm Creek,Champlin,Gravel,2.0,"Hike, Mtn Bike: More Difficult","Hike, Mtn Bike: More Difficult",False,,4857.7
32411,RT,Not In Park,Fort Snelling (unorg.,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,3630.36
32412,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,3734.01
32413,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,402.16
32414,RT,Not In Park,Robbinsdale,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,1337.93
32416,RT,Not In Park,Robbinsdale,Concrete,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,741.99
32418,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,299.95
32419,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,965.6
32420,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,33.18
32421,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,55.17
32422,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,19.26
32423,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,392.26
32424,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,38.68
32425,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,366.76
32426,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,29.78
32427,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,204.68
32428,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,53.54
32429,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,391.52
32430,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,57.67
32431,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,274.1
32432,RT,Not In Park,Robbinsdale,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,32.45
32433,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,180.42
32434,RT,Not In Park,Robbinsdale,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Crystal Lake Regional Trail,24.23
32442,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,18.77
32443,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,44.05
32444,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,51.19
32445,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,276.25
32446,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,44.7
32447,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,754.0
32448,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,73.23
32449,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,42.52
32450,RT,Not In Park,Richfield,Crosswalk,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,46.66
32451,RT,Not In Park,Richfield,Bituminous,10.0,"Paved Hike, Bike, Dog (On-Leash)","Paved Hike, Bike, Dog (On-Leash)",True,Nokomis - Minnesota River Regional Trail,568.76
